2013 07 24 04 00 00 0.848641 1
2013 07 24 04 00 01 0.100353 1
2013 07 24 04 00 01 0.352001 1
2013 07 24 04 00 01 0.603905 1
2013 07 24 04 00 01 0.855297 1
2013 07 24 04 00 02 0.107009 1
2013 07 24 04 00 02 0.358657 1
2013 07 24 04 00 02 0.610305 1
2013 07 24 04 00 02 0.861953 1
2013 07 24 04 00 03 0.113665 1
2013 07 24 04 00 03 0.365313 1
2013 07 24 04 00 03 0.616961 1
2013 07 24 04 00 03 0.868609 1
2013 07 24 04 00 04 0.120321 1
2013 07 24 04 00 04 0.371969 1
2013 07 24 04 00 04 0.623617 1
2013 07 24 04 00 04 0.875265 1
2013 07 24 04 00 05 0.126977 1
2013 07 24 04 00 05 0.378625 1
2013 07 24 04 00 05 0.630273 1
2013 07 24 04 00 05 0.881921 1
2013 07 24 04 00 06 0.133633 1
2013 07 24 04 00 06 0.385281 1
2013 07 24 04 00 06 0.636929 1
2013 07 24 04 00 06 0.888577 1
2013 07 24 04 00 07 0.140289 1
2013 07 24 04 00 07 0.391681 1
2013 07 24 04 00 07 0.643585 1
2013 07 24 04 00 07 0.895233 1
2013 07 24 04 00 08 0.146945 1
2013 07 24 04 00 08 0.398337 1
2013 07 24 04 00 08 0.650241 1
2013 07 24 04 00 08 0.901633 1
2013 07 24 04 00 09 0.153601 1
2013 07 24 04 00 09 0.404993 1
2013 07 24 04 00 09 0.656897 1
2013 07 24 04 00 09 0.908289 1
2013 07 24 04 00 10 0.160257 1
2013 07 24 04 00 10 0.411649 1
2013 07 24 04 00 10 0.663553 1
2013 07 24 04 00 10 0.914945 1
2013 07 24 04 00 11 0.166913 1
2013 07 24 04 00 11 0.418305 1
2013 07 24 04 00 11 0.670209 1
2013 07 24 04 00 11 0.921601 1
2013 07 24 04 00 12 0.173569 1
2013 07 24 04 00 12 0.424961 1
2013 07 24 04 00 12 0.676865 1
2013 07 24 04 00 12 0.928257 1
2013 07 24 04 00 13 0.180225 1
2013 07 24 04 00 13 0.431617 1
2013 07 24 04 00 13 0.683521 1
2013 07 24 04 00 13 0.934913 1
2013 07 24 04 00 14 0.186881 1
2013 07 24 04 00 14 0.438273 1
2013 07 24 04 00 14 0.690177 1
2013 07 24 04 00 14 0.941569 1
2013 07 24 04 00 15 0.193281 1
2013 07 24 04 00 15 0.444929 1
2013 07 24 04 00 15 0.696833 1
2013 07 24 04 00 15 0.948225 1
2013 07 24 04 00 16 0.199937 1
2013 07 24 04 00 16 0.451585 1
2013 07 24 04 00 16 0.703233 1
2013 07 24 04 00 16 0.954881 1
2013 07 24 04 00 17 0.206593 1
2013 07 24 04 00 17 0.458241 1
2013 07 24 04 00 17 0.709889 1
2013 07 24 04 00 17 0.961537 1
2013 07 24 04 00 18 0.213249 1
2013 07 24 04 00 18 0.464641 1
2013 07 24 04 00 18 0.716545 1
2013 07 24 04 00 18 0.968193 1
2013 07 24 04 00 19 0.219905 1
2013 07 24 04 00 19 0.471297 1
2013 07 24 04 00 19 0.723201 1
2013 07 24 04 00 19 0.974593 1
2013 07 24 04 00 20 0.226561 1
2013 07 24 04 00 20 0.477953 1
2013 07 24 04 00 20 0.729857 1
2013 07 24 04 00 20 0.981249 1
2013 07 24 04 00 21 0.233217 1
2013 07 24 04 00 21 0.484609 1
2013 07 24 04 00 21 0.736513 1
2013 07 24 04 00 21 0.987905 1
2013 07 24 04 00 22 0.239873 1
2013 07 24 04 00 22 0.491265 1
2013 07 24 04 00 22 0.743169 1
2013 07 24 04 00 22 0.994561 1
2013 07 24 04 00 23 0.246273 1
2013 07 24 04 00 23 0.497921 1
2013 07 24 04 00 23 0.749825 1
2013 07 24 04 00 24 0.001281 1
2013 07 24 04 00 24 0.252929 1
2013 07 24 04 00 24 0.504577 1
2013 07 24 04 00 24 0.756225 1
2013 07 24 04 00 25 0.007937 1
2013 07 24 04 00 25 0.259585 1
2013 07 24 04 00 25 0.511233 1
2013 07 24 04 00 25 0.762881 1
2013 07 24 04 00 26 0.014593 1
2013 07 24 04 00 26 0.266241 1
2013 07 24 04 00 26 0.517889 1
2013 07 24 04 00 26 0.769537 1
2013 07 24 04 00 27 0.021249 1
2013 07 24 04 00 27 0.272897 1
2013 07 24 04 00 27 0.524545 1
2013 07 24 04 00 27 0.776193 1
2013 07 24 04 00 28 0.027649 1
2013 07 24 04 00 28 0.279553 1
2013 07 24 04 00 28 0.531201 1
2013 07 24 04 00 28 0.782849 1
2013 07 24 04 00 29 0.034305 1
2013 07 24 04 00 29 0.286209 1
2013 07 24 04 00 29 0.537601 1
2013 07 24 04 00 29 0.789505 1
2013 07 24 04 00 30 0.040961 1
2013 07 24 04 00 30 0.292865 1
2013 07 24 04 00 30 0.544257 1
2013 07 24 04 00 30 0.796161 1
2013 07 24 04 00 31 0.047617 1
2013 07 24 04 00 31 0.299521 1
2013 07 24 04 00 31 0.550913 1
